batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
FR_35,fraxinus_raywoodii,35,1,296.4,103,7,54,6,5.3,7.8,0.032,0.026,0.045
FR_35,fraxinus_raywoodii,35,2,228.3,99,5,40,5,4.7,5.3,0.025,0.025,0.026
FR_35,fraxinus_raywoodii,35,3,286,111,8,38,4,3.8,3.8,0.017,0.018,0.019
FR_35,fraxinus_raywoodii,35,4,287.2,104,7,55,3.8,4.6,3.5,0.018,0.023,0.019
GB_45,ginkgo_biloba,45,1,207.6,53,5,,,,,,,
GB_45,ginkgo_biloba,45,2,243.3,100,8,,,,,,,
GB_45,ginkgo_biloba,45,3,215.8,57,6,,,,,,,
GB_45,ginkgo_biloba,45,4,235.6,95,6,,,,,,,
GB_45,ginkgo_biloba,45,5,227,77,5,,,,,,,
GB_45,ginkgo_biloba,45,6,245.3,70,4,,,,,,,
GB_45,ginkgo_biloba,45,7,216.4,59,4,,,,,,,
GB_45,ginkgo_biloba,45,8,212.7,70,5,,,,,,,
GB_45,ginkgo_biloba,45,9,202,58,8,,,,,,,
GB_100,ginkgo_biloba,100,1,321.4,110,6,85,,,,,,
GB_100,ginkgo_biloba,100,2,297.6,105,3,71,,,,,,
GB_100,ginkgo_biloba,100,3,291.6,124,6,77,,,,,,
GB_100,ginkgo_biloba,100,4,320.8,89,6,83,,,,,,
GB_100,ginkgo_biloba,100,5,289.7,91,5,74,,,,,,
GB_100,ginkgo_biloba,100,6,335.2,101,5,74,,,,,,
GB_100,ginkgo_biloba,100,7,314.5,86,5,66,,,,,,
GB_100,ginkgo_biloba,100,8,300.5,94,4,63,,,,,,
GB_100,ginkgo_biloba,100,9,295.6,92,3,72,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,1,283.2,117,5,97,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,2,247.2,121,4,110,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,3,253.3,102,4,120,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,4,237.6,104,4,82,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,5,269,107,3,135,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,6,272.8,114,4,112,,,,,,
GTR_35,gleditsia_triacanthos_rubylace,35,7,249,115,4,82,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,1,217.9,100,4,53,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,2,282,142,4,72,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,3,259.5,100,2,56,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,4,249.5,98,3,44,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,5,256.5,133,3,53,,,,,,
GTS_35,gleditsia_triacanthos_shademaster,35,6,257,120,3,57,,,,,,
LIN_35,lagerstroemia_indica_natchez,35,1,210,106,3,43,,,,,,
LIN_35,lagerstroemia_indica_natchez,35,2,206.2,117,9,42,,,,,,
LIN_35,lagerstroemia_indica_natchez,35,3,230.8,57,6,53,,,,,,
LIN_45,lagerstroemia_indica_natchez,45,1,270.5,77,4,60,11.2,11.5,12.7,,,
LIN_45,lagerstroemia_indica_natchez,45,2,284,19,6,66,10.3,10.8,8.5,,,
LIN_45,lagerstroemia_indica_natchez,45,3,258.4,79,4,48,8.9,12.6,8.1,,,
LIN_45,lagerstroemia_indica_natchez,45,4,272.5,88,3,39,9.7,11.4,9,,,
LIN_45,lagerstroemia_indica_natchez,45,5,249.2,79,5,48,10.4,10.2,10.2,,,
LIN_45,lagerstroemia_indica_natchez,45,6,240.7,101,3,41,8.2,9.3,9.9,,,
LIN_45,lagerstroemia_indica_natchez,45,7,256.5,87,3,52,8.9,12.6,10.3,,,
LIN_45,lagerstroemia_indica_natchez,45,8,235.7,95,3,55,5.9,7.5,6,,,
LIN_100,lagerstroemia_indica_natchez,100,1,283.5,110,3,90,9.3,8.6,7.1,,,
LIN_100,lagerstroemia_indica_natchez,100,2,279.4,112,5,82,8.8,8.8,6.7,,,
LIN_100,lagerstroemia_indica_natchez,100,3,294,89,3,89,9.1,8.5,12.6,,,
LIN_100,lagerstroemia_indica_natchez,100,4,300.1,100,6,82,9.2,8.5,7.6,,,
LIN_100,lagerstroemia_indica_natchez,100,5,277.4,107,5,91,10.6,10,10.5,,,
LIN_100,lagerstroemia_indica_natchez,100,6,270.6,82,5,78,10,8.7,11.3,,,
LIN_100,lagerstroemia_indica_natchez,100,7,293,96,3,73,11.4,7.8,8.5,,,
LIN_100,lagerstroemia_indica_natchez,100,8,298.6,94,5,100,11.9,12.5,10.1,,,
LIN_100,lagerstroemia_indica_natchez,100,9,333,115,5,58,11.1,9.9,11,,,
LIN_100,lagerstroemia_indica_natchez,100,10,317.7,94,5,83,9,9.6,9.8,,,
LIT_35,lagerstroemia_indica_tuscarora,35,1,281.7,73,3,51,5.2,6.6,6.4,,,
LIT_35,lagerstroemia_indica_tuscarora,35,2,272,71,3,29,4.7,6.5,5.2,,,
LIT_35,lagerstroemia_indica_tuscarora,35,3,282.3,94,3,26,6.2,7.3,7.8,,,
LIT_35,lagerstroemia_indica_tuscarora,35,4,218,65,3,44,5.3,5.2,5.6,,,
LIT_35,lagerstroemia_indica_tuscarora,35,5,290.7,54,4,32,4.9,6.2,5.8,,,
LIT_35,lagerstroemia_indica_tuscarora,35,6,289.2,61,4,35,5.5,4,6.2,,,
LIT_45,lagerstroemia_indica_tuscarora,45,1,276.4,75,3,36,3.6,4.7,6.1,,,
LIT_45,lagerstroemia_indica_tuscarora,45,2,277.8,98,3,33,4.5,6.1,5.1,,,
LIT_45,lagerstroemia_indica_tuscarora,45,3,252.2,78,3,31,6.3,6.4,4.5,,,
LIT_45,lagerstroemia_indica_tuscarora,45,4,295.8,71,3,52,4.4,4.2,5,,,
LIT_45,lagerstroemia_indica_tuscarora,45,5,272.7,82,3,55,3.2,5.5,5.9,,,
LIT_45,lagerstroemia_indica_tuscarora,45,6,290,79,4,41,7.2,6.1,5.2,,,
LIT_45,lagerstroemia_indica_tuscarora,45,7,252.4,88,3,51,3.1,5.5,5.3,,,
LIT_45,lagerstroemia_indica_tuscarora,45,8,280.7,108,2,35,7.2,4.6,3.7,,,
MTR_45,malus_transitoria_royalraindrops,45,1,225.3,60,5,104,5.7,6.4,5,0.038,0.052,0.048
MTR_45,malus_transitoria_royalraindrops,45,2,225.2,77,5,105,7.1,6,7.5,0.052,0.046,0.058
MTR_45,malus_transitoria_royalraindrops,45,3,241.7,77,5,91,6.4,8.7,7.2,0.047,0.063,0.049
MTR_45,malus_transitoria_royalraindrops,45,4,221,87,5,91,6.5,6.1,5.8,0.053,0.054,0.042
MTR_45,malus_transitoria_royalraindrops,45,5,227.7,97,4,82,5,9.4,7.4,0.041,0.082,0.047
MTR_45,malus_transitoria_royalraindrops,45,6,224.7,70,3,114,7.3,6.7,6.2,0.055,0.044,0.055
MTR_45,malus_transitoria_royalraindrops,45,7,226.2,87,4,116,7.9,7.1,7.6,0.061,0.057,0.058
QR_35,quercus_rubra,35,1,293.1,106,6,81,,,,,,
QR_35,quercus_rubra,35,2,282.7,87,3,101,,,,,,
QR_35,quercus_rubra,35,3,266.2,61,4,66,,,,,,
QR_100,quercus_rubra,100,1,421,99,6,152,,,,,,
QR_100,quercus_rubra,100,2,419.7,102,5,114,,,,,,
UP_75,ulmus_parvifolia,75,1,324.8,132,7,103,2.6,2.7,3.2,0.018,0.022,0.023
UP_75,ulmus_parvifolia,75,2,400.5,168,2,115,3,4.8,4.4,0.022,0.029,0.028
UP_75,ulmus_parvifolia,75,3,316.1,132,4,110,3.1,2.6,2.1,0.015,0.011,0.011
UP_75,ulmus_parvifolia,75,4,326.1,135,5,93,1.6,3.4,2.3,0.013,0.027,0.02
UP_75,ulmus_parvifolia,75,5,323,128,3,120,2.4,3.8,3.2,0.024,0.024,0.023
UP_75,ulmus_parvifolia,75,6,374.1,114,3,119,4.2,4.5,5.1,0.024,0.024,0.036
UP_75,ulmus_parvifolia,75,7,297.3,146,7,121,3.7,2.9,4.9,0.026,0.022,0.036
UP_75,ulmus_parvifolia,75,8,313,119,9,117,3.6,2.9,3.3,0.017,0.017,0.019
UP_75,ulmus_parvifolia,75,9,316.5,135,5,90,3.1,3,4.4,0.016,0.016,0.021
UP_75,ulmus_parvifolia,75,10,414.2,145,10,87,4.1,4,2.1,0.018,0.023,0.01
UPV_45,ulmus_procera_vanhoutte,45,1,300.5,79,5,72,17.5,18.4,18.5,0.103,0.07,0.075
UPV_45,ulmus_procera_vanhoutte,45,2,295.7,90,2,78,18.9,24,28.4,0.07,0.076,0.093
UPV_45,ulmus_procera_vanhoutte,45,3,302.4,90,5,69,18.5,16.1,25.2,0.075,0.049,0.109
UPV_45,ulmus_procera_vanhoutte,45,4,298.7,94,5,55,28.3,24,25.3,0.116,0.088,0.109
UPV_45,ulmus_procera_vanhoutte,45,5,328.3,85,6,48,22.3,15,14.3,0.08,0.071,0.053
UPV_45,ulmus_procera_vanhoutte,45,6,334.4,96,5,42,25.5,22.2,16.8,0.116,0.093,0.066
UPV_45,ulmus_procera_vanhoutte,45,7,300.5,97,5,69,16,26,25.1,0.065,0.093,0.108
UPV_45,ulmus_procera_vanhoutte,45,8,295.4,89,5,78,14.9,12.1,13,0.067,0.046,0.044
UPV_75,ulmus_procera_vanhoutte,75,1,375.3,130,5,51,22,15.1,18.2,0.11,0.06,0.08
UPV_75,ulmus_procera_vanhoutte,75,2,314,92,5,78,34.2,16,43.9,0.16,0.06,0.21
UPV_75,ulmus_procera_vanhoutte,75,3,331.3,96,6,58,28.6,21.8,18.3,0.16,0.12,0.07
UPV_75,ulmus_procera_vanhoutte,75,4,355,92,2,44,19.4,26.9,29.2,0.08,0.11,0.013
UPV_75,ulmus_procera_vanhoutte,75,5,304.3,92,5,62,31,25.5,20.2,0.14,0.11,0.07
UPV_75,ulmus_procera_vanhoutte,75,6,327.5,92,3,74,31.8,24.4,18.6,0.12,0.08,0.06
UPV_75,ulmus_procera_vanhoutte,75,7,318.5,95,5,67,17.9,32.8,41,0.07,0.15,0.2
UPV_75,ulmus_procera_vanhoutte,75,8,328,93,5,54,19,22.2,30.5,0.08,0.09,0.18
UPV_75,ulmus_procera_vanhoutte,75,9,336.6,90,5,57,21,23.4,16.5,0.11,0.08,0.06
UPV_75,ulmus_procera_vanhoutte,75,10,425.4,76,4,53,37.8,31.2,20.5,0.2,0.16,0.11
ZSG_150,zelkova_serrata_greenvase,150,1,307.2,130,6,100,21.3,21.4,24.2,,,
ZSG_150,zelkova_serrata_greenvase,150,2,326.8,136,8,87,23.3,28.4,29.9,,,
ZSG_150,zelkova_serrata_greenvase,150,3,314.8,127,6,94,29.7,21.5,24.1,,,
ZSG_150,zelkova_serrata_greenvase,150,4,314,129,6,104,30.6,24,20.3,,,
ZSG_150,zelkova_serrata_greenvase,150,5,337,112,6,109,19.9,29.2,26.2,,,
ZSG_150,zelkova_serrata_greenvase,150,6,342.2,140,10,118,21,24.9,22.6,,,
ZSG_150,zelkova_serrata_greenvase,150,7,353,130,6,93,32.5,18.3,16.7,,,
ZSG_150,zelkova_serrata_greenvase,150,8,356.5,125,5,95,20.9,31.4,28.4,,,
ZSG_150,zelkova_serrata_greenvase,150,9,345,134,4,125,17.2,22.8,26.8,,,
ZSG_150,zelkova_serrata_greenvase,150,10,337.5,132,5,110,13.2,19.2,27.4,,,
